ticker,ccp,tag
nvee,CY2022,"1767    RevenueFromContractWithCustomerExcludingAssess...
462     RevenueFromContractWithCustomerIncludingAssess...
Name: (nvee, CY2022), dtype: object"
nvfy,CY2010,"226     RevenueFromRelatedParties
1500              SalesRevenueNet
Name: (nvfy, CY2010), dtype: object"
nvfy,CY2011,"320     RevenueFromRelatedParties
1711              SalesRevenueNet
Name: (nvfy, CY2011), dtype: object"
nvfy,CY2012,"361     RevenueFromRelatedParties
1601              SalesRevenueNet
Name: (nvfy, CY2012), dtype: object"
nvgi,CY2010,"1089    ProfessionalFees
2499            Revenues
Name: (nvgi, CY2010), dtype: object"
nvgi,CY2011,"1438    ProfessionalFees
3554            Revenues
Name: (nvgi, CY2011), dtype: object"
nvgi,CY2012,"1406    ProfessionalFees
3068            Revenues
Name: (nvgi, CY2012), dtype: object"
nvgi,CY2013,"1167    ProfessionalFees
2913            Revenues
Name: (nvgi, CY2013), dtype: object"
nvgi,CY2014,"1029    ProfessionalFees
2838            Revenues
Name: (nvgi, CY2014), dtype: object"
nvgi,CY2015,"864     ProfessionalFees
2522            Revenues
Name: (nvgi, CY2015), dtype: object"
nvgi,CY2016,"760     ProfessionalFees
2642            Revenues
Name: (nvgi, CY2016), dtype: object"
nvgi,CY2017,"697     ProfessionalFees
2763            Revenues
Name: (nvgi, CY2017), dtype: object"
nvgs,CY2011,"323     InvestmentIncomeNet
3854               Revenues
Name: (nvgs, CY2011), dtype: object"
nvgs,CY2012,"311     InvestmentIncomeNet
3209               Revenues
Name: (nvgs, CY2012), dtype: object"
nvgs,CY2013,"294     InvestmentIncomeNet
3062               Revenues
1769        SalesRevenueNet
Name: (nvgs, CY2013), dtype: object"
nvgs,CY2014,"283     InvestmentIncomeNet
3305               Revenues
Name: (nvgs, CY2014), dtype: object"
nvgs,CY2015,"257     InvestmentIncomeNet
2939               Revenues
Name: (nvgs, CY2015), dtype: object"
nvgs,CY2016,"244     InvestmentIncomeNet
3050               Revenues
Name: (nvgs, CY2016), dtype: object"
nvgs,CY2017,"232     InvestmentIncomeNet
3155               Revenues
Name: (nvgs, CY2017), dtype: object"
nvgs,CY2018,"249                                  InvestmentIncomeNet
845    RevenueFromContractWithCustomerIncludingAssess...
Name: (nvgs, CY2018), dtype: object"
nvgs,CY2019,"242                                  InvestmentIncomeNet
689    RevenueFromContractWithCustomerIncludingAssess...
Name: (nvgs, CY2019), dtype: object"
nvgs,CY2020,"244                                   InvestmentIncomeNet
622     RevenueFromContractWithCustomerIncludingAssess...
1932                                             Revenues
Name: (nvgs, CY2020), dtype: object"
nvgs,CY2021,"224                                   InvestmentIncomeNet
560     RevenueFromContractWithCustomerIncludingAssess...
1807                                             Revenues
Name: (nvgs, CY2021), dtype: object"
nvgs,CY2022,"199                                   InvestmentIncomeNet
488     RevenueFromContractWithCustomerIncludingAssess...
1620                                             Revenues
Name: (nvgs, CY2022), dtype: object"
nvgt,CY2020,"1104    RevenueFromContractWithCustomerExcludingAssess...
949                                              Revenues
Name: (nvgt, CY2020), dtype: object"
nvgt,CY2021,"1054    RevenueFromContractWithCustomerExcludingAssess...
892                                              Revenues
Name: (nvgt, CY2021), dtype: object"
nvmi,CY2009,"839                   Revenues
223    SalesRevenueServicesNet
Name: (nvmi, CY2009), dtype: object"
nvmi,CY2010,"1664                   Revenues
346     SalesRevenueServicesNet
Name: (nvmi, CY2010), dtype: object"
nvmi,CY2011,"1886                   Revenues
411     SalesRevenueServicesNet
Name: (nvmi, CY2011), dtype: object"
nvmi,CY2012,"1973                   Revenues
366     SalesRevenueServicesNet
Name: (nvmi, CY2012), dtype: object"
nvmi,CY2013,"1768                   Revenues
329     SalesRevenueServicesNet
Name: (nvmi, CY2013), dtype: object"
nvmi,CY2014,"1556                   Revenues
282     SalesRevenueServicesNet
Name: (nvmi, CY2014), dtype: object"
nvmi,CY2015,"1414                   Revenues
221     SalesRevenueServicesNet
Name: (nvmi, CY2015), dtype: object"
nvmi,CY2016,"1541                   Revenues
161     SalesRevenueServicesNet
Name: (nvmi, CY2016), dtype: object"
nvmi,CY2017,"1615                   Revenues
106     SalesRevenueServicesNet
Name: (nvmi, CY2017), dtype: object"
nvnt,CY2020,"396     ProfessionalFees
1179            Revenues
Name: (nvnt, CY2020), dtype: object"
nvnt,CY2021,"368     ProfessionalFees
1108            Revenues
Name: (nvnt, CY2021), dtype: object"
nvr,CY2009,"107     InterestIncomeOperating
1033                   Revenues
Name: (nvr, CY2009), dtype: object"
nvr,CY2010,"195     InterestIncomeOperating
1926                   Revenues
Name: (nvr, CY2010), dtype: object"
nvr,CY2011,"214     InterestIncomeOperating
1074                   Revenues
Name: (nvr, CY2011), dtype: object"
nvr,CY2012,"199     InterestIncomeOperating
2301                   Revenues
Name: (nvr, CY2012), dtype: object"
nvvew,CY2020,"3033    RevenueFromContractWithCustomerExcludingAssess...
333                             RevenueFromRelatedParties
Name: (nvvew, CY2020), dtype: object"
nvvew,CY2021,"2943    RevenueFromContractWithCustomerExcludingAssess...
316                             RevenueFromRelatedParties
Name: (nvvew, CY2021), dtype: object"
nvvew,CY2022,"2725    RevenueFromContractWithCustomerExcludingAssess...
240                             RevenueFromRelatedParties
Name: (nvvew, CY2022), dtype: object"
nwbi,CY2009,"76     InsuranceCommissionsAndFees
334               ProfessionalFees
Name: (nwbi, CY2009), dtype: object"
nwbi,CY2010,"103     InsuranceCommissionsAndFees
1078               ProfessionalFees
Name: (nwbi, CY2010), dtype: object"
nwbi,CY2011,"119     InsuranceCommissionsAndFees
1426               ProfessionalFees
Name: (nwbi, CY2011), dtype: object"
nwbi,CY2012,"114     InsuranceCommissionsAndFees
1390               ProfessionalFees
Name: (nwbi, CY2012), dtype: object"
nwbi,CY2013,"111     InsuranceCommissionsAndFees
1053               ProfessionalFees
Name: (nwbi, CY2013), dtype: object"
nwbi,CY2014,"103    InsuranceCommissionsAndFees
938               ProfessionalFees
Name: (nwbi, CY2014), dtype: object"
nwbi,CY2015,"89     InsuranceCommissionsAndFees
796               ProfessionalFees
Name: (nwbi, CY2015), dtype: object"
nwbi,CY2016,"85     InsuranceCommissionsAndFees
702               ProfessionalFees
Name: (nwbi, CY2016), dtype: object"
nwbi,CY2017,"85     InsuranceCommissionsAndFees
644               ProfessionalFees
Name: (nwbi, CY2017), dtype: object"
nwbi,CY2018,"72     InsuranceCommissionsAndFees
638               ProfessionalFees
Name: (nwbi, CY2018), dtype: object"
nwbi,CY2019,"89     InsuranceCommissionsAndFees
595               ProfessionalFees
Name: (nwbi, CY2019), dtype: object"
nwbi,CY2020,"81     InsuranceCommissionsAndFees
589               ProfessionalFees
Name: (nwbi, CY2020), dtype: object"
nwbi,CY2021,"70     InsuranceCommissionsAndFees
559               ProfessionalFees
Name: (nwbi, CY2021), dtype: object"
nwbi,CY2022,"63     InsuranceCommissionsAndFees
490               ProfessionalFees
Name: (nwbi, CY2022), dtype: object"
nwe,CY2018,"74     RevenueFromContractWithCustomerIncludingAssess...
208                                             Revenues
Name: (nwe, CY2018), dtype: object"
nwe,CY2019,"63     RevenueFromContractWithCustomerIncludingAssess...
181                                             Revenues
Name: (nwe, CY2019), dtype: object"
nwe,CY2020,"56     RevenueFromContractWithCustomerIncludingAssess...
164                                             Revenues
Name: (nwe, CY2020), dtype: object"
nwe,CY2021,"51     RevenueFromContractWithCustomerIncludingAssess...
154                                             Revenues
Name: (nwe, CY2021), dtype: object"
nwe,CY2022,"49     RevenueFromContractWithCustomerIncludingAssess...
148                                             Revenues
Name: (nwe, CY2022), dtype: object"
nwfl,CY2018,"247                                     ProfessionalFees
930    RevenueFromContractWithCustomerExcludingAssess...
Name: (nwfl, CY2018), dtype: object"
nwfl,CY2019,"232                                     ProfessionalFees
910    RevenueFromContractWithCustomerExcludingAssess...
Name: (nwfl, CY2019), dtype: object"
nwfl,CY2020,"238                                     ProfessionalFees
872    RevenueFromContractWithCustomerExcludingAssess...
Name: (nwfl, CY2020), dtype: object"
nwfl,CY2021,"216                                     ProfessionalFees
844    RevenueFromContractWithCustomerExcludingAssess...
Name: (nwfl, CY2021), dtype: object"
nwfl,CY2022,"192                                     ProfessionalFees
810    RevenueFromContractWithCustomerExcludingAssess...
Name: (nwfl, CY2022), dtype: object"
nwl,CY2016,"294    RevenueFromContractWithCustomerExcludingAssess...
667                                             Revenues
Name: (nwl, CY2016), dtype: object"
nwl,CY2017,"441    RevenueFromContractWithCustomerExcludingAssess...
713                                             Revenues
Name: (nwl, CY2017), dtype: object"
nwli,CY2013,"149     InsuranceCommissionsAndFees
368             InvestmentIncomeNet
3658                       Revenues
Name: (nwli, CY2013), dtype: object"
nwli,CY2014,"140     InsuranceCommissionsAndFees
365             InvestmentIncomeNet
3533                       Revenues
Name: (nwli, CY2014), dtype: object"
nwli,CY2015,"127     InsuranceCommissionsAndFees
337             InvestmentIncomeNet
3215                       Revenues
Name: (nwli, CY2015), dtype: object"
nwli,CY2016,"52      GrossInvestmentIncomeOperating
125        InsuranceCommissionsAndFees
326                InvestmentIncomeNet
3333                          Revenues
Name: (nwli, CY2016), dtype: object"
nwli,CY2017,"58      GrossInvestmentIncomeOperating
126        InsuranceCommissionsAndFees
317                InvestmentIncomeNet
3448                          Revenues
Name: (nwli, CY2017), dtype: object"
nwli,CY2018,"61      GrossInvestmentIncomeOperating
111        InsuranceCommissionsAndFees
269                InvestmentIncomeNet
2781                          Revenues
Name: (nwli, CY2018), dtype: object"
nwli,CY2019,"59      GrossInvestmentIncomeOperating
100        InsuranceCommissionsAndFees
263                InvestmentIncomeNet
2293                          Revenues
Name: (nwli, CY2019), dtype: object"
nwli,CY2020,"81      GrossInvestmentIncomeOperating
91         InsuranceCommissionsAndFees
267                InvestmentIncomeNet
2100                          Revenues
Name: (nwli, CY2020), dtype: object"
nwli,CY2021,"82      GrossInvestmentIncomeOperating
78         InsuranceCommissionsAndFees
159                NetInvestmentIncome
1968                          Revenues
Name: (nwli, CY2021), dtype: object"
nwli,CY2022,"76      GrossInvestmentIncomeOperating
71         InsuranceCommissionsAndFees
150                NetInvestmentIncome
1757                          Revenues
Name: (nwli, CY2022), dtype: object"
nwn,CY2018,"1001    RevenueFromContractWithCustomerIncludingAssess...
3152                                             Revenues
Name: (nwn, CY2018), dtype: object"
nwn,CY2019,"831     RevenueFromContractWithCustomerIncludingAssess...
2599                                             Revenues
Name: (nwn, CY2019), dtype: object"
nwn,CY2020,"753     RevenueFromContractWithCustomerIncludingAssess...
2383                                             Revenues
Name: (nwn, CY2020), dtype: object"
nwn,CY2021,"683     RevenueFromContractWithCustomerIncludingAssess...
2239                                             Revenues
Name: (nwn, CY2021), dtype: object"
nwn,CY2022,"586     RevenueFromContractWithCustomerIncludingAssess...
1993                                             Revenues
Name: (nwn, CY2022), dtype: object"
nwpp,CY2017,"77                           InsuranceCommissionsAndFees
468    RevenueFromContractWithCustomerIncludingAssess...
Name: (nwpp, CY2017), dtype: object"
nwpp,CY2018,"65                           InsuranceCommissionsAndFees
519    RevenueFromContractWithCustomerIncludingAssess...
Name: (nwpp, CY2018), dtype: object"
nwpp,CY2019,"72                           InsuranceCommissionsAndFees
352                                     ProfessionalFees
428    RevenueFromContractWithCustomerIncludingAssess...
Name: (nwpp, CY2019), dtype: object"
nwpp,CY2020,"64                           InsuranceCommissionsAndFees
356                                     ProfessionalFees
380    RevenueFromContractWithCustomerIncludingAssess...
Name: (nwpp, CY2020), dtype: object"
nwpp,CY2021,"56                           InsuranceCommissionsAndFees
331                                     ProfessionalFees
345    RevenueFromContractWithCustomerIncludingAssess...
Name: (nwpp, CY2021), dtype: object"
nwpp,CY2022,"51                           InsuranceCommissionsAndFees
287                                     ProfessionalFees
315    RevenueFromContractWithCustomerIncludingAssess...
Name: (nwpp, CY2022), dtype: object"
nx,CY2022,"110     RevenueFromRelatedParties
1309                     Revenues
Name: (nx, CY2022), dtype: object"
nxdt-pa,CY2021,"94     NetInvestmentIncome
424       ProfessionalFees
Name: (nxdt-pa, CY2021), dtype: object"
nxgn,CY2008,"212              SalesRevenueNet
74       SalesRevenueServicesNet
7      TechnologyServicesRevenue
Name: (nxgn, CY2008), dtype: object"
nxgn,CY2009,"706              SalesRevenueNet
272      SalesRevenueServicesNet
42     TechnologyServicesRevenue
Name: (nxgn, CY2009), dtype: object"
nxgn,CY2010,"1176              SalesRevenueNet
407       SalesRevenueServicesNet
66      TechnologyServicesRevenue
Name: (nxgn, CY2010), dtype: object"
nxgn,CY2011,"1348              SalesRevenueNet
477       SalesRevenueServicesNet
76      TechnologyServicesRevenue
Name: (nxgn, CY2011), dtype: object"
nxgn,CY2012,"1219              SalesRevenueNet
444       SalesRevenueServicesNet
66      TechnologyServicesRevenue
Name: (nxgn, CY2012), dtype: object"
nxgn,CY2013,"1117              SalesRevenueNet
410       SalesRevenueServicesNet
69      TechnologyServicesRevenue
Name: (nxgn, CY2013), dtype: object"
